date_bldg_,time_bldg_,bldg_condi,date_bld_2,time_bld_2,date_bld_3,time_bld_3,bldg_id,bldg_name1,bldg_name2,bldg_sq_fo,bldg_statu,cdb_city_i,comments,date_condi,time_condi,create_use,date_demol,time_demol,date_edit_,time_edit_,edit_sourc,edit_useri,f_add1,footprint_,harris_str,label_hous,no_of_unit,no_stories,non_standa,orig_bldg_,pre_dir1,date_qc_da,time_qc_da,qc_source,qc_userid,shape_area,shape_len,st_name1,st_type1,stories,suf_dir1,t_add1,unit_name,vacancy_st,x_coord,y_coord,year_built,z_coord,xcoord,ycoord
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870902.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1430.0000000000000000000000000000000,AERIALS,,"1430",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374368.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,809.0249999999999772626324556767941,119.0110812369999990778524079360068,FEDERAL,ST,0.0000000000000000000000000000000,,1430.0000000000000000000000000000000,,,1175949.4431121100205928087234497070312,1893507.3385121200699359178543090820312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447748.131007708,4634773.59694446
2007-12-10,08:00:00.000,SOUND,2007-12-10,08:00:00.000,,,870685.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,2007-12-10,08:00:00.000,DT00255,,,2007-12-10,08:00:00.000,,DT00255,0.0000000000000000000000000000000,AERIALS,,,0.0000000000000000000000000000000,0.0000000000000000000000000000000,MONUMENT,870685.0000000000000000000000000000000,,2007-12-10,08:00:00.000,,DT00255,124.7999999999999971578290569595993,44.9867732449000001793137926142663,,,0.0000000000000000000000000000000,,0.0000000000000000000000000000000,,N,1177624.6431121199857443571090698242188,1896707.5385121200233697891235351562500,2006.0000000000000000000000000000000,0.0000000000000000000000000000000,448273.538864193,4635740.60028567
2007-12-11,08:00:00.000,,2007-12-11,08:00:00.000,,,870962.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-11,08:00:00.000,PARCELS,DS06183,1441.0000000000000000000000000000000,AERIALS,,"1441",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374576.0000000000000000000000000000000,S,2007-12-11,08:00:00.000,,DS06183,468.5899999999999749888957012444735,97.8206798046000045587788918055594,PLYMOUTH,CT,0.0000000000000000000000000000000,,1441.0000000000000000000000000000000,G,,1176327.8431121099274605512619018554688,1893297.5385121200233697891235351562500,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447862.359647606,4634707.8719046
2007-02-01,08:00:00.000,SOUND,2007-02-01,08:00:00.000,,,843352.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,2007-02-01,08:00:00.000,DT00211,,,2007-10-11,07:00:00.000,PARCELS,DS06183,1221.0000000000000000000000000000000,AERIALS,,"1221",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,843352.0000000000000000000000000000000,S,2007-02-01,08:00:00.000,,DT00211,4848.3999999999996362021192908287048,288.8336743109999815715127624571323,WABASH,AVE,0.0000000000000000000000000000000,,1221.0000000000000000000000000000000,,,1177151.4431121200323104858398437500000,1894923.6385121198836714029312133789062,2006.0000000000000000000000000000000,0.0000000000000000000000000000000,448120.953672467,4635199.18842625
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,360433.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2002-12-20,08:00:00.000,AMERITECH_PTS,MML,0.0000000000000000000000000000000,AERIALS98,,"0",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,360433.0000000000000000000000000000000,,,,,,9992.7500000000000000000000000000000,1196.6891025699999318021582439541817,,,0.0000000000000000000000000000000,,0.0000000000000000000000000000000,,,1177718.8567311100196093320846557617188,1898696.7480961699038743972778320312500,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448311.919916081,4636326.10943179
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,346414.0000000000000000000000000000000,,,33100.0000000000000000000000000000000,ACTIVE,,,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,SDB,153.0000000000000000000000000000000,AERIALS98,"01709238007000","153",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,346414.0000000000000000000000000000000,W,,,,,8672.4500000000007275957614183425903,385.0409288309999737975886091589928,OHIO,ST,4.0000000000000000000000000000000,,153.0000000000000000000000000000000,,,1174842.7551206499338150024414062500000,1904076.6184665500186383724212646484375,1925.0000000000000000000000000000000,0.0000000000000000000000000000000,447461.056538325,4637996.8134226
2007-12-06,08:00:00.000,,2007-12-06,08:00:00.000,,,870268.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DT00211,,,2007-12-06,08:00:00.000,PARCELS,DT00211,1436.0000000000000000000000000000000,AERIALS,,"1436",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374180.0000000000000000000000000000000,S,2007-12-06,08:00:00.000,,DT00211,632.0650000000000545696821063756943,111.6072590109999964624876156449318,PRAIRIE,AVE,0.0000000000000000000000000000000,,1436.0000000000000000000000000000000,J,,1178126.0431121198926120996475219726562,1893598.9385121199302375316619873046875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448411.710817529,4634791.23018753
2007-12-06,08:00:00.000,,2007-12-06,08:00:00.000,,,870343.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DT00211,,,2007-12-06,08:00:00.000,PARCELS,DT00211,1476.0000000000000000000000000000000,AERIALS,,"1476",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374579.0000000000000000000000000000000,S,2007-12-06,08:00:00.000,,DT00211,1009.2100000000000363797880709171295,147.0027486070000009021896403282881,PRAIRIE,AVE,0.0000000000000000000000000000000,,1476.0000000000000000000000000000000,B,,1178052.2431121100671589374542236328125,1893357.0385121200233697891235351562500,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448388.110185245,4634717.40155438
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,358412.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,RESIDENTIAL,,,,,,2007-02-14,08:00:00.000,FIELDWORK,DS01228,130.0000000000000000000000000000000,AERIALS98,,"130",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,358412.0000000000000000000000000000000,S,,,,,52260.7500000000000000000000000000000,964.2987928840000222407979890704155,CANAL,ST,11.0000000000000000000000000000000,,130.0000000000000000000000000000000,,,1172956.1369845198933035135269165039062,1899497.4394541999790817499160766601562,1999.0000000000000000000000000000000,0.0000000000000000000000000000000,446864.6116795,4636609.3986909
2007-12-11,08:00:00.000,,2007-12-11,08:00:00.000,,,870954.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-11,08:00:00.000,PARCELS,DS06183,1441.0000000000000000000000000000000,AERIALS,,"1441",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374576.0000000000000000000000000000000,S,2007-12-11,08:00:00.000,,DS06183,462.8249999999999886313162278383970,98.9838027855000035515331546775997,PLYMOUTH,CT,0.0000000000000000000000000000000,,1441.0000000000000000000000000000000,O,,1176330.9431121100205928087234497070312,1893186.9385121199302375316619873046875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447862.822984749,4634674.14993202
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,371866.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,,,,,1226.0000000000000000000000000000000,AERIALS98,,"1226",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,371866.0000000000000000000000000000000,S,2003-06-16,07:00:00.000,PARCELS,DS06284,937.2500000000000000000000000000000,140.7144307469999944260052870959044,STATE,ST,0.0000000000000000000000000000000,,1226.0000000000000000000000000000000,,,1176439.5715490500442683696746826171875,1894763.4950097498949617147445678710938,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447903.503898654,4635153.59206101
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,347705.0000000000000000000000000000000,,,77700.0000000000000000000000000000000,ACTIVE,,ADDRESS OK,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,SDB,57.0000000000000000000000000000000,AERIALS98,"01709247009000","57",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,347705.0000000000000000000000000000000,W,2005-01-20,08:00:00.000,ASSESS2002,DS01228,9759.0000000000000000000000000000000,395.1822656140000162849901244044304,GRAND,AVE,8.0000000000000000000000000000000,,63.0000000000000000000000000000000,,,1175645.9550228600855916738510131835938,1903805.9950097699183970689773559570312,1931.0000000000000000000000000000000,0.0000000000000000000000000000000,447704.453598537,4637910.6103742
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,354026.0000000000000000000000000000000,INFORMATION RESOURCES,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2002-12-20,08:00:00.000,FIELDWORK,SAS,564.0000000000000000000000000000000,AERIALS98,,"564",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,354026.0000000000000000000000000000000,W,2005-01-20,08:00:00.000,ASSESS2002,DS01228,13764.3750000000000000000000000000000,595.1175604950000206372351385653019,RANDOLPH,ST,7.0000000000000000000000000000000,,564.0000000000000000000000000000000,,,1172415.6307407899294048547744750976562,1901332.2758739399723708629608154296875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446708.203573286,4637171.71542244
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,358536.0000000000000000000000000000000,ST PATS CHURCH,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2002-12-20,08:00:00.000,FIELDWORK,SAS,718.0000000000000000000000000000000,AERIALS98,,"718",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,358536.0000000000000000000000000000000,W,,,,,3274.7500000000000000000000000000000,336.5468369019999954616650938987732,ADAMS,ST,2.0000000000000000000000000000000,,718.0000000000000000000000000000000,,,1171745.1091967099346220493316650390625,1899445.8376023499295115470886230468750,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446496.95261354,4636600.6264274
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,352531.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,SPLIT FOOTPRINT- ADDED ADDRESS,,,,,,2002-12-20,08:00:00.000,FIELDWORK,LGP,218.0000000000000000000000000000000,AERIALS98,,"218",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,352531.0000000000000000000000000000000,N,,,,,9845.6250000000000000000000000000000,478.5071502139999779501522425562143,JEFFERSON,ST,4.0000000000000000000000000000000,,218.0000000000000000000000000000000,,,1172208.3645249200053513050079345703125,1902000.4024171601049602031707763671875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446646.332910389,4637378.29455286
2002-12-20,08:00:00.000,SOUND,2002-12-20,08:00:00.000,,,814062.0000000000000000000000000000000,MACANO CORPS- ARCHITECHS,,6100.0000000000000000000000000000000,ACTIVE,,SPLIT- GAVE ILLINOIS ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,KSR,21.0000000000000000000000000000000,AERIALS98,"01709255006000","21",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,348962.0000000000000000000000000000000,W,2003-06-16,07:00:00.000,PARCELS,DS06284,2076.0000000000000000000000000000000,243.5384303289999934349907562136650,ILLINOIS,ST,3.0000000000000000000000000000000,,21.0000000000000000000000000000000,,,1176066.5538558599073439836502075195312,1903522.0567381500732153654098510742188,1881.0000000000000000000000000000000,0.0000000000000000000000000000000,447831.211203329,4637822.38785072
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,360459.0000000000000000000000000000000,,,17300.0000000000000000000000000000000,ACTIVE,,,2002-11-01,08:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,HAG,314.0000000000000000000000000000000,AERIALS98,"01716232014000","314",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,360459.0000000000000000000000000000000,S,2005-01-20,08:00:00.000,ASSESS2002,DS01228,2541.2500000000000000000000000000000,250.2024612399999909939651843160391,FEDERAL,ST,7.0000000000000000000000000000000,,314.0000000000000000000000000000000,,,1175790.8131211400032043457031250000000,1898784.1122937300242483615875244140625,1912.0000000000000000000000000000000,0.0000000000000000000000000000000,447724.897962805,4636381.2852714
2002-12-20,08:00:00.000,NEEDS MINOR REPAIR,2002-12-20,08:00:00.000,,,814137.0000000000000000000000000000000,,,1900.0000000000000000000000000000000,ACTIVE,,SPLIT- GAVE HUBBARD ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,KSR,111.0000000000000000000000000000000,AERIALS98,"01709260005000","111",1.0000000000000000000000000000000,0.0000000000000000000000000000000,,350142.0000000000000000000000000000000,W,2003-06-16,07:00:00.000,PARCELS,DS06284,2038.1250000000000000000000000000000,240.0299475109999889355094637721777,HUBBARD,ST,3.0000000000000000000000000000000,,111.0000000000000000000000000000000,,,1175313.8582820498850196599960327148438,1903212.2141455700621008872985839843750,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447600.432550441,4637731.36184876
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,361706.0000000000000000000000000000000,,,161000.0000000000000000000000000000000,ACTIVE,,,2001-07-01,07:00:00.000,,,,2005-08-03,07:00:00.000,,ds06273,325.0000000000000000000000000000000,AERIALS98,"01716118005000","325",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,361706.0000000000000000000000000000000,S,,,,,22178.0000000000000000000000000000000,595.7022495239999670957331545650959,DESPLAINES,ST,7.0000000000000000000000000000000,,333.0000000000000000000000000000000,,,1172103.5365466899238526821136474609375,1898539.4240221099462360143661499023438,1889.0000000000000000000000000000000,0.0000000000000000000000000000000,446600.333397537,4636321.95000257
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,365652.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,,,,,705.0000000000000000000000000000000,AERIALS98,,"705",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,365652.0000000000000000000000000000000,S,,,,,21385.0000000000000000000000000000000,617.7494025409999949260964058339596,JEFFERSON,ST,0.0000000000000000000000000000000,,705.0000000000000000000000000000000,,,1172572.4543309500440955162048339843750,1897201.1122937400359660387039184570312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446736.829097561,4635912.87353871
2002-12-20,08:00:00.000,SOUND,2002-12-20,08:00:00.000,,,814934.0000000000000000000000000000000,,,4300.0000000000000000000000000000000,ACTIVE,,,2002-11-01,08:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,HAG,700.0000000000000000000000000000000,AERIALS98,"01716404022000","700",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,364604.0000000000000000000000000000000,S,2005-01-20,08:00:00.000,ASSESS2002,DS01228,4347.0000000000000000000000000000000,283.1458209130000227560230996459723,CLARK,ST,1.0000000000000000000000000000000,,700.0000000000000000000000000000000,,,1175540.5382384399417787790298461914062,1897195.0042690199334174394607543945312,1918.0000000000000000000000000000000,0.0000000000000000000000000000000,447641.089128544,4635898.00322812
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,347361.0000000000000000000000000000000,,,2500.0000000000000000000000000000000,ACTIVE,,SPLIT BUILDING - UPDATED ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,LGP,201.0000000000000000000000000000000,AERIALS98,"01710212001000","201",1.0000000000000000000000000000000,0.0000000000000000000000000000000,,347361.0000000000000000000000000000000,E,2005-01-20,08:00:00.000,ASSESS2002,DS01228,2555.5000000000000000000000000000000,251.0822175280000010388903319835663,GRAND,AVE,2.0000000000000000000000000000000,,201.0000000000000000000000000000000,,,1177791.3185785200912505388259887695312,1903870.5567381700966507196426391601562,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448358.345040874,4637919.98517521
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,366266.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2007-02-14,08:00:00.000,FIELDWORK,DS01228,725.0000000000000000000000000000000,AERIALS98,,"725",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,366266.0000000000000000000000000000000,S,,,,,33090.3750000000000000000000000000000,762.1182633019999457246740348637104,STATE,ST,27.0000000000000000000000000000000,,767.0000000000000000000000000000000,,,1176597.4963007098995149135589599609375,1896839.7882196300197392702102661132812,1984.0000000000000000000000000000000,0.0000000000000000000000000000000,447961.656126743,4635780.94288997
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,371571.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,,,,,1215.0000000000000000000000000000000,AERIALS98,,"1215",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,371571.0000000000000000000000000000000,S,2003-06-16,07:00:00.000,PARCELS,DS06284,1257.1250000000000000000000000000000,163.5957622159999971245269989594817,PLYMOUTH,CT,0.0000000000000000000000000000000,,1215.0000000000000000000000000000000,,,1176295.9822881699074059724807739257812,1894888.1801949399523437023162841796875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447860.250787807,4635192.21175789
