VEHICLE,TIME,LINK,DIR,LANE,OFFSET,SPEED,ACCEL,VEH_TYPE,DRIVER,PASSENGERS,X_COORD,Y_COORD
46977,3:45:30,962,0,1,7.5,0.0,0.0,1,4697701,0,447460.648126021,4635775.330422222
55082,3:45:30,942,1,1,157.5,0.0,0.0,1,5508201,0,448391.5507978653,4636734.697160936
96234,3:45:30,153,0,1,60.0,0.0,0.0,1,9623401,0,448159.3813911885,4636733.3299207855
255182,3:45:30,553,1,1,45.0,0.0,0.0,1,25518201,0,448225.4658255037,4637397.472344146
6817,3:45:30,966,0,1,157.5,0.0,0.0,1,681701,0,447696.39857790107,4632186.958167462
29072,3:45:30,2083,0,3,135.0,0.0,0.0,1,2907201,0,447953.14908853837,4636166.246533714
84973,3:45:30,1619,1,3,22.5,0.0,-7.5,1,8497301,0,446502.6188234091,4636570.424294376
118329,3:45:30,1010,0,2,37.5,7.5,7.5,1,11832901,0,447552.6038350835,4636165.859543921
130506,3:45:30,1426,1,3,52.5,22.5,0.0,1,13050601,0,447297.12790814263,4635885.791284139
153810,3:45:30,214,1,3,112.5,0.0,0.0,1,15381001,0,446819.0455665937,4636856.390556612
161522,3:45:30,732,0,3,59.7,0.0,0.0,1,16152201,0,447538.4642061605,4636062.219042565
267804,3:45:30,1191,0,2,82.5,30.0,7.5,1,26780401,0,447527.47734145785,4635485.7446997315
276837,3:45:30,1268,0,1,67.5,0.0,0.0,1,27683701,0,447526.9290468439,4637665.843882771
45330,3:45:30,1285,0,3,60.0,0.0,0.0,1,4533001,0,446667.0337665102,4637761.60960308
54514,3:45:30,781,0,1,75.0,0.0,0.0,1,5451401,0,447917.6232994384,4636724.76102492
75502,3:45:30,63,1,3,112.5,0.0,0.0,1,7550201,0,447689.0258697067,4636580.2861137185
78082,3:45:30,781,0,1,67.5,0.0,0.0,1,7808201,0,447912.0509229827,4636724.684940815
105400,3:45:30,725,0,1,52.5,7.5,-15.0,1,10540001,0,447139.5003358666,4637143.652599206
140500,3:45:30,55,0,2,82.5,0.0,0.0,1,14050001,0,447713.71692635986,4636865.4048447935
169038,3:45:30,53,1,2,30.0,30.0,0.0,1,16903801,0,447836.582012302,4636865.472745756
196408,3:45:30,634,0,1,150.0,0.0,0.0,1,19640801,0,448372.10274105024,4635867.23700668
200554,3:45:30,492,0,3,97.5,0.0,0.0,1,20055401,0,447587.47043546505,4637846.311948249
220362,3:45:30,485,1,1,112.5,0.0,0.0,1,22036201,0,446730.4233342983,4637286.902606645
18465,3:45:30,2210,1,2,157.5,30.0,0.0,1,1846501,0,448299.0590962638,4638338.079153539
96113,3:45:30,153,0,1,37.5,0.0,0.0,1,9611301,0,448142.6630083042,4636732.923451603
185585,3:45:30,721,1,1,60.0,0.0,-7.5,1,18558501,0,447390.89922445174,4638248.104222464
242783,3:45:30,1192,1,2,7.5,0.0,0.0,1,24278301,0,447908.2381214011,4637416.9728798475
255239,3:45:30,1083,1,1,135.0,0.0,0.0,1,25523901,0,447116.18602259824,4639493.841655498
288005,3:45:30,77,0,3,37.5,0.0,0.0,1,28800501,0,447905.4050375746,4637013.661390668
228048,3:46,2050,0,1,52.5,0.0,0.0,1,22804801,0,448501.60488131794,4636092.084523304
13890,3:46,1304,0,2,22.5,0.0,0.0,1,1389001,0,446797.9438955063,4636028.529232618
121904,3:46,944,1,1,255.0,0.0,0.0,1,12190401,0,448598.4990874798,4636737.985217689
184356,3:46,805,1,1,45.0,0.0,-7.5,1,18435601,0,447501.5693906767,4638654.137786085
156925,3:46,214,1,2,112.5,0.0,0.0,1,15692501,0,446819.0455665937,4636856.390556612
185222,3:46,804,1,1,7.5,0.0,0.0,1,18522201,0,447512.62408574176,4637986.571849677
40413,3:46,933,0,1,45.0,22.5,0.0,1,4041301,0,446532.3156060929,4636288.828299855
99804,3:46,944,1,1,247.5,0.0,0.0,1,9980401,0,448604.07123697194,4636738.033880941
118795,3:46,1052,0,1,52.5,0.0,0.0,1,11879501,0,448490.9072964522,4636147.684603791
54325,3:46,944,1,1,217.5,22.5,0.0,1,5432501,0,448626.3598334706,4636738.228577543
139565,3:46,214,1,2,120.0,0.0,0.0,1,13956501,0,446824.61787045357,4636856.466546277
269037,3:46,490,1,2,7.5,0.0,0.0,1,26903701,0,447919.8152844815,4636182.174771318
98991,3:46,1052,0,2,52.5,0.0,0.0,1,9899101,0,448490.9072964522,4636147.684603791
152102,3:46,1110,0,3,135.0,0.0,0.0,1,15210201,0,447178.05320054624,4634255.062079449
20140,3:46,1304,0,3,30.0,0.0,0.0,1,2014001,0,446792.3712145648,4636028.489628936
176256,3:46,944,1,1,225.0,0.0,-7.5,1,17625601,0,448620.78768456704,4636738.179896853
193864,3:46,218,1,3,127.5,0.0,0.0,1,19386401,0,447863.2421144788,4637164.622751564
280614,3:46,493,1,2,7.5,0.0,0.0,1,28061401,0,447639.0539317057,4637846.778735042
37656,3:46,506,0,2,37.5,22.5,7.5,1,3765601,0,447165.8261791627,4637262.086734365
78901,3:46,944,1,1,120.0,15.0,0.0,1,7890101,0,448698.7977558609,4636738.8618232105
226810,3:46,2050,0,1,45.0,7.5,7.5,1,22681001,0,448501.05746692803,4636262.294376895
14850,3:46,2267,1,2,112.5,0.0,0.0,1,1485001,0,447588.2966668748,4636035.506001344
20003,3:46,458,0,3,120.0,0.0,0.0,1,2000301,0,447615.96108908596,4634010.528154465
88714,3:46,1619,1,3,30.0,0.0,0.0,1,8871401,0,446508.1912664953,4636570.487793034
111759,3:46,154,0,1,52.5,0.0,0.0,1,11175901,0,448226.90505711763,4636734.623822262
146973,3:46,944,1,1,240.0,0.0,0.0,1,14697301,0,448609.6433863172,4636738.082548551
244472,3:46,804,1,1,22.5,0.0,0.0,1,24447201,0,447507.7952383693,4638269.628360208
247541,3:46,1025,1,1,67.5,7.5,-15.0,1,24754101,0,448098.7539727317,4636204.965166668
31698,3:46,944,1,1,262.5,0.0,0.0,1,3169801,0,448592.9269378418,4636737.936558797
67312,3:46,1304,0,2,30.0,0.0,0.0,1,6731201,0,446792.3712145648,4636028.489628936
88873,3:46,1619,1,3,37.5,0.0,0.0,1,8887301,0,446513.7637094076,4636570.5512960525
96164,3:46,944,1,1,187.5,15.0,-7.5,1,9616401,0,448648.6484276189,4636738.423343893
123685,3:46,672,1,1,7.5,0.0,0.0,1,12368501,0,447463.13335234404,4636148.253877019
159786,3:46,55,1,3,82.5,0.0,0.0,1,15978601,0,447832.50773605733,4636863.834764427
169596,3:46,1696,0,2,37.5,0.0,0.0,1,16959601,0,446958.50643120124,4635790.878478979
195155,3:46,1935,1,1,7.5,0.0,0.0,1,19515501,0,448477.7624957465,4637140.738471242
204354,3:46,1696,0,3,37.5,0.0,0.0,1,20435401,0,446958.50643120124,4635790.878478979
209330,3:46,804,1,1,30.0,0.0,0.0,1,20933001,0,447505.3810600954,4638411.156665067
263518,3:46,493,0,2,7.5,0.0,0.0,1,26351801,0,447535.33829430246,4637845.376747974
280697,3:46,821,1,4,52.5,0.0,0.0,1,28069701,0,447544.5804515835,4636954.124604772
6446,3:46,458,0,2,120.0,0.0,0.0,1,644601,0,447615.96108908596,4634010.528154465
35810,3:46,929,0,1,82.5,22.5,0.0,1,3581001,0,446747.6499395782,4636290.833140378
144111,3:46,154,0,1,60.0,0.0,0.0,1,14411101,0,448232.4774873567,4636734.70962453
161191,3:46,805,1,1,52.5,0.0,0.0,1,16119101,0,447499.19856363203,4638796.584402412
212746,3:46,553,1,1,37.5,0.0,0.0,1,21274601,0,448231.0378422696,4637397.572614867
269218,3:46,94,1,1,52.5,0.0,0.0,1,26921801,0,448042.4069660724,4637091.791710186
37113,3:46,929,0,1,45.0,15.0,0.0,1,3711301,0,446775.51339195186,4636291.174609658
58617,3:46,672,1,2,7.5,0.0,0.0,1,5861701,0,447463.13335234404,4636148.253877019
75719,3:46,1619,1,3,15.0,0.0,0.0,1,7571901,0,446497.04638014984,4636570.360800075
116530,3:46,944,1,1,165.0,22.5,0.0,1,11653001,0,448665.36487168854,4636738.569464431
159806,3:46,214,1,2,105.0,0.0,0.0,1,15980601,0,446813.47326254065,4636856.314571308
172040,3:46,1696,0,2,30.0,0.0,0.0,1,17204001,0,446953.485470994,4635838.561697989
182865,3:46,720,1,1,60.0,0.0,0.0,1,18286501,0,447392.0385095629,4638359.973962361
198986,3:46,214,1,3,120.0,0.0,0.0,1,19898601,0,446824.61787045357,4636856.466546277
46977,3:46,1154,0,1,255.0,0.0,0.0,1,4697701,0,447475.7720284342,4630387.776421512
55082,3:46,944,1,1,105.0,15.0,0.0,1,5508201,0,448709.94204940926,4636738.959311013
96234,3:46,154,0,1,67.5,0.0,0.0,1,9623401,0,448238.0499173903,4636734.795431158
255182,3:46,553,1,1,45.0,0.0,0.0,1,25518201,0,448225.4658255037,4637397.472344146
6817,3:46,845,1,2,7.5,0.0,-7.5,1,681701,0,447676.090115043,4635163.321015816
29072,3:46,2083,0,3,139.4,0.0,0.0,1,2907201,0,447949.88012090203,4636166.258854432
84973,3:46,1619,1,3,22.5,0.0,0.0,1,8497301,0,446502.6188234091,4636570.424294376
118329,3:46,1007,0,3,37.5,22.5,7.5,1,11832901,0,447637.07510903326,4636166.156743303
130506,3:46,214,1,3,105.0,0.0,0.0,1,13050601,0,446813.47326254065,4636856.314571308
153810,3:46,214,1,3,112.5,0.0,0.0,1,15381001,0,446819.0455665937,4636856.390556612
161522,3:46,732,0,3,59.7,0.0,0.0,1,16152201,0,447538.4642061605,4636062.219042565
267804,3:46,804,1,1,15.0,0.0,0.0,1,26780401,0,447510.209580253,4638128.100088411
276837,3:46,1268,1,1,67.5,0.0,0.0,1,27683701,0,447465.3281837301,4637664.707261901
45330,3:46,1285,0,3,60.0,0.0,0.0,1,4533001,0,446667.0337665102,4637761.60960308
54514,3:46,783,1,1,45.0,0.0,0.0,1,5451401,0,447253.76272910595,4637004.369154827
75502,3:46,63,1,3,112.5,0.0,0.0,1,7550201,0,447689.0258697067,4636580.2861137185
78082,3:46,783,1,1,37.5,0.0,0.0,1,7808201,0,447259.3343595796,4637004.371397953
105400,3:46,1092,0,3,112.5,0.0,0.0,1,10540001,0,447204.8951510445,4636861.012970157
140500,3:46,1452,1,2,52.5,15.0,-7.5,1,14050001,0,447779.9837762354,4637668.976458493
169038,3:46,131,1,3,67.5,0.0,0.0,1,16903801,0,447792.7681160717,4635741.940649692
196408,3:46,634,0,1,150.0,0.0,0.0,1,19640801,0,448372.10274105024,4635867.23700668
200554,3:46,492,0,3,112.5,0.0,-7.5,1,20055401,0,447598.61376757454,4637846.507137369
18465,3:46,2213,1,3,337.5,0.0,0.0,1,1846501,0,447166.0502275445,4636032.408308065
96113,3:46,154,0,1,45.0,0.0,0.0,1,9611301,0,448221.33262667304,4636734.538024353
185585,3:46,720,1,1,52.5,0.0,0.0,1,18558501,0,447393.91663252,4638207.844971213
242783,3:46,1192,1,2,7.5,0.0,0.0,1,24278301,0,447908.2381214011,4637416.9728798475
255239,3:46,1083,1,1,135.0,0.0,0.0,1,25523901,0,447116.18602259824,4639493.841655498
288005,3:46,77,0,3,37.5,0.0,0.0,1,28800501,0,447905.4050375746,4637013.661390668
9381,3:46,2141,1,3,82.5,0.0,0.0,1,938101,0,446550.1084056756,4637376.323577305
68681,3:46,2267,1,1,112.5,0.0,0.0,1,6868101,0,447588.2966668748,4636035.506001344
90764,3:46,63,1,2,112.5,0.0,0.0,1,9076401,0,447689.0258697067,4636580.2861137185
102980,3:46,160,1,1,82.5,22.5,0.0,1,10298001,0,446866.22115031857,4636713.132102886
114436,3:46,778,0,1,30.0,0.0,0.0,1,11443601,0,447681.96729176195,4636722.290008197
154913,3:46,1094,1,3,112.5,0.0,0.0,1,15491301,0,447216.6510798605,4635110.657510902
176820,3:46,1418,1,2,120.0,0.0,0.0,1,17682001,0,448275.8923318431,4636337.43690621
250376,3:46,2166,1,3,112.5,0.0,0.0,1,25037601,0,447850.12394218816,4637412.235620596
465,3:46,1663,1,1,150.0,15.0,0.0,1,46501,0,448108.34193751606,4638562.552327587
27471,3:46,1637,0,1,135.0,15.0,0.0,1,2747101,0,448004.5840317358,4633416.042322789
48811,3:46,1064,1,1,120.0,15.0,0.0,1,4881101,0,448284.5035375094,4635794.461144439
80680,3:46,85,0,1,15.0,22.5,0.0,1,8068001,0,448053.48618501826,4636303.055347669
122795,3:46,1650,0,1,105.0,7.5,-7.5,1,12279501,0,448131.8953438644,4639069.579423957
144558,3:46,339,1,1,127.5,15.0,0.0,1,14455801,0,447865.94890514854,4636926.526204524
173559,3:46,339,0,1,127.5,15.0,0.0,1,17355901,0,447679.4573885758,4636934.350092954
192580,3:46,966,1,2,157.5,0.0,-30.0,1,19258001,0,447648.65947219473,4638999.329032792
213299,3:46,708,1,1,97.5,7.5,-7.5,1,21329901,0,448213.0567187545,4635536.374008279
232548,3:46,2067,0,1,127.5,7.5,0.0,1,23254801,0,448598.51339828176,4637287.122570916
242492,3:46,526,0,1,105.0,7.5,0.0,1,24249201,0,447449.7835040472,4637343.057412697
275894,3:46,1367,1,2,157.5,7.5,-22.5,1,27589401,0,448107.2527960667,4636512.9202459585
278284,3:46,478,1,1,45.0,22.5,0.0,1,27828401,0,447292.74593336275,4636959.304994955
228048,3:46:30,2050,0,1,52.5,0.0,0.0,1,22804801,0,448501.60488131794,4636092.084523304
13890,3:46:30,1305,0,2,105.0,0.0,0.0,1,1389001,0,447405.0112683835,4636150.113610669
184356,3:46:30,805,1,1,45.0,0.0,0.0,1,18435601,0,447501.5693906767,4638654.137786085
185222,3:46:30,804,1,1,7.5,0.0,0.0,1,18522201,0,447512.62408574176,4637986.571849677
118795,3:46:30,1898,1,2,465.0,0.0,0.0,1,11879501,0,448603.56830102234,4627186.766383108
269037,3:46:30,280,1,2,127.5,0.0,0.0,1,26903701,0,448264.4141260134,4636451.552966312
98991,3:46:30,1898,1,2,472.5,0.0,0.0,1,9899101,0,448605.3430863108,4627032.965978608
152102,3:46:30,1379,0,3,210.0,0.0,0.0,1,15210201,0,448029.88632719894,4639349.033764802
20140,3:46:30,1305,0,2,112.5,0.0,0.0,1,2014001,0,447410.5814553867,4636149.830892776
193864,3:46:30,1402,1,1,75.0,0.0,0.0,1,19386401,0,447961.71867113677,4637141.61581525
280614,3:46:30,492,1,2,105.0,0.0,0.0,1,28061401,0,447451.76340688765,4637843.9362738505
37656,3:46:30,29,0,1,7.5,0.0,0.0,1,3765601,0,447150.94156418706,4636293.925516999
78901,3:46:30,944,1,1,247.5,15.0,7.5,1,7890101,0,448604.07123697194,4636738.033880941
226810,3:46:30,2050,0,1,45.0,0.0,0.0,1,22681001,0,448501.05746692803,4636262.294376895
14850,3:46:30,2267,1,2,112.5,0.0,0.0,1,1485001,0,447588.2966668748,4636035.506001344
20003,3:46:30,458,0,3,120.0,0.0,0.0,1,2000301,0,447615.96108908596,4634010.528154465
88714,3:46:30,1620,0,2,60.0,0.0,0.0,1,8871401,0,446441.32198210794,4636569.731921297
111759,3:46:30,942,1,1,187.5,0.0,0.0,1,11175901,0,448369.2614692096,4636734.405894068
244472,3:46:30,804,1,1,22.5,0.0,0.0,1,24447201,0,447507.7952383693,4638269.628360208
247541,3:46:30,1369,0,2,165.0,0.0,0.0,1,24754101,0,447597.8654131255,4634241.468368151
67312,3:46:30,1278,0,2,52.5,0.0,0.0,1,6731201,0,446675.33184412157,4637168.038703905
88873,3:46:30,1620,0,2,67.5,0.0,0.0,1,8887301,0,446435.74954245926,4636569.669203006
123685,3:46:30,285,1,1,67.5,0.0,0.0,1,12368501,0,448310.70904990024,4636150.995969223
159786,3:46:30,59,0,2,112.5,0.0,0.0,1,15978601,0,447832.7591161941,4636576.103085327
169596,3:46:30,1696,0,2,37.5,0.0,0.0,1,16959601,0,446958.50643120124,4635790.878478979
195155,3:46:30,1935,1,1,7.5,0.0,0.0,1,19515501,0,448477.7624957465,4637140.738471242
204354,3:46:30,1696,0,3,37.5,0.0,0.0,1,20435401,0,446958.50643120124,4635790.878478979
209330,3:46:30,804,1,1,30.0,0.0,0.0,1,20933001,0,447505.3810600954,4638411.156665067
263518,3:46:30,807,0,2,82.5,0.0,0.0,1,26351801,0,447521.52860256645,4635870.238527459
280697,3:46:30,492,1,2,97.5,0.0,0.0,1,28069701,0,447457.33507853234,4637844.033760051
6446,3:46:30,458,0,2,120.0,0.0,0.0,1,644601,0,447615.96108908596,4634010.528154465
144111,3:46:30,942,1,1,195.0,0.0,0.0,1,14411101,0,448363.6891365832,4636734.333088248
161191,3:46:30,805,1,1,52.5,0.0,0.0,1,16119101,0,447499.19856363203,4638796.584402412
212746,3:46:30,1235,1,1,105.0,0.0,0.0,1,21274601,0,447606.46876511007,4635567.776679325
269218,3:46:30,1016,1,2,60.0,0.0,0.0,1,26921801,0,448138.75191863836,4636159.781640128
58617,3:46:30,285,1,2,67.5,0.0,0.0,1,5861701,0,448310.70904990024,4636150.995969223
75719,3:46:30,1620,0,2,45.0,0.0,0.0,1,7571901,0,446452.46686089074,4636569.857370953
172040,3:46:30,1696,0,2,30.0,0.0,0.0,1,17204001,0,446953.485470994,4635838.561697989
182865,3:46:30,720,1,1,60.0,0.0,0.0,1,18286501,0,447392.0385095629,4638359.973962361
198986,3:46:30,984,0,2,45.0,0.0,0.0,1,19898601,0,446857.3510787487,4638428.098316464
46977,3:46:30,2270,0,2,7.5,0.0,0.0,1,4697701,0,447457.2366553938,4636033.9855862195
55082,3:46:30,944,1,1,232.5,7.5,0.0,1,5508201,0,448615.21553551557,4636738.131220522
96234,3:46:30,942,1,1,202.5,0.0,0.0,1,9623401,0,448358.1168037718,4636734.260286789
255182,3:46:30,1235,1,1,112.5,0.0,0.0,1,25518201,0,447601.37496942206,4635610.921946999
6817,3:46:30,2228,1,2,7.5,0.0,0.0,1,681701,0,447510.79456814786,4635245.527108643
29072,3:46:30,285,1,1,60.0,0.0,0.0,1,2907201,0,448316.2818147932,4636151.065277832
84973,3:46:30,1620,0,2,52.5,0.0,0.0,1,8497301,0,446446.89442158473,4636569.794643946
118329,3:46:30,1007,0,3,112.5,0.0,0.0,1,11832901,0,447581.3501484889,4636165.84018676
161522,3:46:30,1191,0,1,97.5,0.0,0.0,1,16152201,0,447527.47982023365,4635134.647146149
267804,3:46:30,804,1,1,15.0,0.0,0.0,1,26780401,0,447510.209580253,4638128.100088411
276837,3:46:30,1268,1,1,67.5,0.0,0.0,1,27683701,0,447465.3281837301,4637664.707261901
45330,3:46:30,1615,0,2,112.5,0.0,-7.5,1,4533001,0,446600.0547021368,4636571.52776457
54514,3:46:30,783,1,1,45.0,0.0,0.0,1,5451401,0,447253.76272910595,4637004.369154827
75502,3:46:30,157,1,3,202.5,7.5,7.5,1,7550201,0,446485.26716069784,4636710.195726035
78082,3:46:30,783,1,1,37.5,0.0,0.0,1,7808201,0,447259.3343595796,4637004.371397953
105400,3:46:30,1094,1,2,112.5,0.0,0.0,1,10540001,0,447216.6510798605,4635110.657510902
140500,3:46:30,1452,1,2,60.0,0.0,0.0,1,14050001,0,447774.41181073815,4637668.85611445
169038,3:46:30,833,0,2,7.5,30.0,0.0,1,16903801,0,447770.5403716347,4637756.498482461
196408,3:46:30,1922,1,2,22.5,0.0,0.0,1,19640801,0,448487.04862168914,4637392.040525446
200554,3:46:30,807,0,2,75.0,0.0,0.0,1,20055401,0,447521.04885626934,4636041.6819771435
18465,3:46:30,2213,1,3,337.5,0.0,0.0,1,1846501,0,447166.0502275445,4636032.408308065
96113,3:46:30,942,1,1,180.0,0.0,0.0,1,9611301,0,448374.833801651,4636734.478704246
185585,3:46:30,720,1,1,52.5,0.0,0.0,1,18558501,0,447393.91663252,4638207.844971213
242783,3:46:30,1191,0,2,97.5,0.0,0.0,1,24278301,0,447527.47982023365,4635134.647146149
255239,3:46:30,2197,0,1,7.5,0.0,0.0,1,25523901,0,448179.89107135544,4637229.599412277
9381,3:46:30,2003,1,2,75.0,0.0,0.0,1,938101,0,446541.7194960828,4638204.712723312
68681,3:46:30,2267,1,1,112.5,0.0,0.0,1,6868101,0,447588.2966668748,4636035.506001344
90764,3:46:30,157,1,2,210.0,0.0,-7.5,1,9076401,0,446479.6949840258,4636710.15327535
114436,3:46:30,778,0,1,30.0,0.0,0.0,1,11443601,0,447681.96729176195,4636722.290008197
154913,3:46:30,1094,1,3,112.5,0.0,0.0,1,15491301,0,447216.6510798605,4635110.657510902
176820,3:46:30,1418,1,2,120.0,0.0,0.0,1,17682001,0,448275.8923318431,4636337.43690621
250376,3:46:30,2166,1,3,112.5,0.0,0.0,1,25037601,0,447850.12394218816,4637412.235620596
465,3:46:30,1842,1,1,45.0,0.0,0.0,1,46501,0,448293.9099259172,4635063.855926306
27471,3:46:30,152,1,1,127.5,0.0,0.0,1,2747101,0,448020.0446079622,4636727.622310904
48811,3:46:30,767,1,1,30.0,0.0,0.0,1,4881101,0,447540.19638984866,4636438.871490372
80680,3:46:30,942,1,1,172.5,0.0,0.0,1,8068001,0,448380.40613390744,4636734.551518782
122795,3:46:30,1650,0,1,105.0,0.0,0.0,1,12279501,0,448131.8953438644,4639069.579423957
144558,3:46:30,2194,0,3,52.5,0.0,0.0,1,14455801,0,447908.75226899976,4635937.530162083
173559,3:46:30,833,0,1,15.0,0.0,-30.0,1,17355901,0,447768.97291547986,4637913.795686026
192580,3:46:30,966,1,2,157.5,0.0,0.0,1,19258001,0,447648.65947219473,4638999.329032792
213299,3:46:30,1916,0,1,127.5,0.0,0.0,1,21329901,0,448136.7244689023,4637399.379907214
232548,3:46:30,2057,1,2,7.5,0.0,0.0,1,23254801,0,448515.5389931968,4637234.212440511
242492,3:46:30,732,0,2,52.5,0.0,0.0,1,24249201,0,447537.17505715735,4636216.639505064
275894,3:46:30,1367,1,2,165.0,0.0,0.0,1,27589401,0,448101.55890366517,4636454.13748732
278284,3:46:30,478,1,1,82.5,0.0,0.0,1,27828401,0,447306.40587470535,4636287.432403413
62603,3:46:30,157,1,3,210.0,0.0,0.0,1,6260301,0,446479.6949840258,4636710.15327535
125605,3:46:30,998,1,1,67.5,0.0,0.0,1,12560501,0,446785.5596530101,4638060.123809852
187820,3:46:30,1370,1,3,37.5,22.5,7.5,1,18782001,0,447518.2604161225,4637495.196295675
222394,3:46:30,197,0,1,105.0,0.0,0.0,1,22239401,0,447361.36970438,4637283.794217442
228048,3:47,2060,1,1,60.0,0.0,0.0,1,22804801,0,448499.84041412926,4638834.398953835
184356,3:47,805,1,1,45.0,0.0,0.0,1,18435601,0,447501.5693906767,4638654.137786085
118795,3:47,944,1,1,127.5,22.5,7.5,1,11879501,0,448693.2256088659,4636738.813085849
269037,3:47,279,0,3,135.0,0.0,0.0,1,26903701,0,447932.422871135,4633262.626791915
98991,3:47,944,1,1,157.5,15.0,0.0,1,9899101,0,448670.937019418,4636738.618179996
152102,3:47,214,1,2,120.0,0.0,-15.0,1,15210201,0,446824.61787045357,4636856.466546277
193864,3:47,1399,0,2,75.0,0.0,0.0,1,19386401,0,448060.3525036918,4637140.887724297
37656,3:47,1210,0,1,225.0,0.0,0.0,1,3765601,0,448177.8775435565,4638473.291947393
226810,3:47,2060,1,1,52.5,0.0,0.0,1,22681001,0,448499.5296987621,4638657.542778969
14850,3:47,457,1,2,232.5,0.0,0.0,1,1485001,0,447106.1561953034,4636030.644328447
20003,3:47,1302,0,2,15.0,0.0,0.0,1,2000301,0,446872.1645823228,4636028.891757043
111759,3:47,942,1,1,187.5,0.0,0.0,1,11175901,0,448369.2614692096,4636734.405894068
67312,3:47,1281,0,2,45.0,0.0,0.0,1,6731201,0,446674.381366307,4637230.232684293
123685,3:47,284,0,2,172.5,0.0,0.0,1,12368501,0,448152.85056015005,4636162.149216094
159786,3:47,1092,0,3,112.5,0.0,0.0,1,15978601,0,447204.8951510445,4636861.012970157
195155,3:47,2023,0,1,127.5,0.0,-7.5,1,19515501,0,448539.4436217411,4637128.265385027
263518,3:47,805,1,1,37.5,0.0,0.0,1,26351801,0,447503.9403811287,4638511.691203192
6446,3:47,1302,0,1,15.0,0.0,0.0,1,644601,0,446872.1645823228,4636028.891757043
144111,3:47,942,1,1,195.0,0.0,0.0,1,14411101,0,448363.6891365832,4636734.333088248
212746,3:47,49,1,2,37.5,30.0,7.5,1,21274601,0,448199.7557923375,4637595.008284961
269218,3:47,1015,0,2,67.5,0.0,0.0,1,26921801,0,448103.65446857363,4636158.922573171
58617,3:47,284,0,1,172.5,0.0,0.0,1,5861701,0,448152.85056015005,4636162.149216094
182865,3:47,718,1,1,52.5,0.0,0.0,1,18286501,0,447395.1694161723,4638394.631347352
46977,3:47,457,1,2,225.0,0.0,0.0,1,4697701,0,447100.58349367365,4636030.600725081
96234,3:47,942,1,1,202.5,0.0,0.0,1,9623401,0,448358.1168037718,4636734.260286789
6817,3:47,2227,0,3,97.5,30.0,0.0,1,681701,0,447608.3253308952,4635247.030803925
29072,3:47,284,0,2,165.0,0.0,0.0,1,2907201,0,448158.42957489245,4636163.088979486
118329,3:47,2083,0,3,52.5,30.0,0.0,1,11832901,0,448014.4422292455,4636166.015798103
161522,3:47,813,0,1,135.0,0.0,0.0,1,16152201,0,447629.07418194064,4638385.391944832
276837,3:47,194,1,1,7.5,0.0,0.0,1,27683701,0,447123.7334515952,4637285.325467115
45330,3:47,1619,1,3,37.5,0.0,-7.5,1,4533001,0,446513.7637094076,4636570.5512960525
54514,3:47,153,0,1,45.0,0.0,0.0,1,5451401,0,448148.2358028827,4636733.058936972
75502,3:47,1615,0,3,22.5,30.0,0.0,1,7550201,0,446666.9239699768,4636572.290543076
78082,3:47,153,0,1,37.5,0.0,0.0,1,7808201,0,448142.6630083042,4636732.923451603
105400,3:47,1379,0,2,217.5,22.5,-7.5,1,10540001,0,448028.55387366784,4639509.762521028
140500,3:47,129,1,1,60.0,0.0,0.0,1,14050001,0,447774.1716664652,4635537.624831374
169038,3:47,835,1,2,60.0,0.0,0.0,1,16903801,0,447429.5388412496,4637591.639745397
196408,3:47,230,1,2,7.5,0.0,0.0,1,19640801,0,448682.7368860352,4637121.911389147
200554,3:47,805,1,1,30.0,0.0,-7.5,1,20055401,0,447506.3115349865,4638369.24465373
18465,3:47,1666,1,1,14.3,15.0,7.5,1,1846501,0,448133.12381159316,4635178.269907592
